74,300.509,116.904,189.925,0,0,0,0.889,2.981,44.969,0.889,2.981,36.224,0.389597,0.479836,0.478892,0.448803,5.1606,3.8406,3.2029,7.1862,0.69296,-0.19031,-0.06374,-2365.812792,58,-0.900398,-0.083457,0.011959,0.774355,0.897516,0.265502,2.174721514,-0.12657
17,279.634,119.373,197.118,0,0,0,0.889,2.981,45.04,0.889,2.981,35.907,0.352912,0.446569,0.445625,0.414511,1.8628,-3.6726,5.516,6.8836,0.366615,-0.18777,-0.05971,-1814.590368,54,0.480295,0.055968,0.041935,-1.366454,-0.457421,-0.215015,1.984343317,-0.12806
64,237.319,101.142,196.675,0,0,0,0.889,2.981,45.817,0.889,2.981,37.42,0.28569,0.379137,0.378193,0.349944,-9.1424,-6.5429,-5.9842,12.7359,0.653894,-0.19781,-0.12353,-11496.39303,46,0.419113,3.831184,1.465789,-0.581435,-1.661451,1.189636,7.831933017,-0.07428
58,245.081,95.573,175.731,0,0,0,0.889,2.981,45.232,0.889,2.981,36.344,0.30801,0.391506,0.390562,0.365002,9.4161,0.2705,3.1054,9.9187,0.978322,-0.19494,-0.07305,-6136.141182,47,-0.29457,-0.043581,-0.234856,1.087715,-0.010612,1.152219,1.383071123,-0.12189
118,247.864,102.762,195.645,0,0,0,0.889,2.981,45.379,0.889,2.981,36.887,0.302983,0.395941,0.394996,0.366602,-8.8186,-3.6968,1.374,9.6604,0.907905,-0.20386,-0.08275,-6534.246513,48,0.948201,0.111141,0.026679,-0.665329,-0.36223,-0.954967,1.746894178,-0.12111
98,259.201,105.986,189.837,0,0,0,0.889,2.981,44.864,0.889,2.981,36.189,0.323809,0.414007,0.413063,0.384412,12.9962,-2.0705,-2.3628,13.3705,0.869846,-0.21156,-0.08328,-1572.060447,50,-1.156856,0.102206,0.071248,0.340997,-1.11224,0.241504,2.278886084,-0.12828
125,184.249,86.704,177.394,0,0,0,0.889,2.981,46.427,0.889,2.981,38.559,0.210279,0.294564,0.29362,0.269333,1.191,-5.4811,-3.9544,6.8628,0.57773,-0.21389,-0.12053,-11538.9896,38,0.99543,2.725653,1.412401,-1.468174,-0.528534,-2.267965,5.220039342,-0.09336
119,245.952,104.546,191.1,0,0,0,0.889,2.981,45.449,0.889,2.981,37.154,0.302096,0.392893,0.391949,0.36347,-7.3741,-0.9192,-2.0021,7.6962,0.55021,-0.19532,-0.10286,-6857.118093,48,0.600466,-0.494632,0.388187,-1.290482,-0.927289,0.360249,1.987477924,-0.09246
59,243.206,100.372,187.42,0,0,0,0.889,2.981,45.306,0.889,2.981,36.503,0.299469,0.388518,0.387574,0.360106,8.9538,0.251,1.7271,9.1223,0.465395,-0.20773,-0.10675,-6459.041128,47,-0.131883,-0.322768,-0.202636,1.544209,0.643867,-0.097982,2.162880218,-0.10098
65,211.269,91.291,185.836,0,0,0,0.889,2.981,46.11,0.889,2.981,37.465,0.249325,0.337622,0.336678,0.311107,-12.0897,-3.8511,2.4752,12.9274,0.605985,-0.21243,-0.1,-11356.243,42,-0.2643,2.297868,-2.678156,-0.757749,1.678243,2.185166,1.005665052,-0.11243
71,273.715,102.721,164.838,0,0,0,0.889,2.981,44.822,0.889,2.981,35.946,0.358818,0.437137,0.436193,0.411054,5.4346,0.7084,-2.7308,6.1232,0.96613,-0.19615,-0.06114,-2027.633233,54,-1.014457,0.013506,0.193133,0.005325,1.342174,1.631125,2.13791315,-0.13501
133,274.151,110.813,189.457,0,0,0,0.889,2.981,45.352,0.889,2.981,37.331,0.347814,0.437832,0.436888,0.407987,0.7421,-1.8328,0.1117,1.9805,0.887118,-0.20418,-0.0596,-2225.634363,54,1.657633,0.101189,-0.116906,0.235284,-1.200042,-0.204147,2.32582908,-0.14458
127,203.833,86.348,159.9,0,0,0,0.889,2.981,45.279,0.889,2.981,37.157,0.249799,0.325773,0.324828,0.302353,11.4153,1.4135,-7.4746,13.7177,0.801118,-0.23407,-0.11332,-1776.900501,42,-1.862219,0.116046,0.059493,-0.329781,-1.055999,0.052984,2.25737573,-0.12075
107,300.2,132.644,220.834,0,0,0,0.889,2.981,45.261,0.889,2.981,36.9,0.374418,0.479343,0.478399,0.443082,-4.3008,3.6071,0.808,5.6711,0.362219,-0.18113,-0.05834,-2251.956512,58,-0.996492,-0.0781,0.063272,0.676818,0.810172,-0.333863,2.092372015,-0.12279
37,230.539,92.154,166.53,0,0,0,0.889,2.981,44.712,0.889,2.981,35.471,0.289207,0.368331,0.367387,0.343233,12.8174,-3.1227,8.7209,15.8143,0.817294,-0.23248,-0.10848,-1519.007676,45,-0.849905,-0.050207,-0.08242,0.841594,0.876416,-0.029323,2.139726439,-0.124
54,241.759,97.584,185.158,0,0,0,0.889,2.981,45.306,0.889,2.981,36.639,0.298237,0.386212,0.385268,0.358513,-2.7269,-0.6685,1.3824,3.1296,0.681861,-0.20974,-0.09722,-6459.007228,47,0.174588,0.026591,-0.083704,-1.599652,-0.047075,-0.127063,1.777295962,-0.11252
29,224.803,89.392,169.776,0,0,0,0.889,2.981,45.242,0.889,2.981,36.192,0.278524,0.359191,0.358247,0.334408,-5.3555,0.2617,-3.4104,6.3546,0.550956,-0.20591,-0.10361,-6419.751018,44,-0.050815,-0.447716,0.357003,-1.942386,-0.800688,0.133982,1.956328018,-0.1023
126,205.13,87.022,159.015,0,0,0,0.889,2.981,45.204,0.889,2.981,36.997,0.252287,0.32784,0.326896,0.304402,8.9422,7.2317,-5.0951,12.5786,1.08416,-0.22519,-0.10189,-1416.603283,42,-1.919705,-0.248471,0.11878,-2.18421,1.084698,1.824591,1.903849275,-0.1233
132,249.123,108.457,191.504,0,0,0,0.889,2.981,45.37,0.889,2.981,37.332,0.306958,0.397947,0.397003,0.368343,-3.0293,-1.4838,1.4316,3.6644,0.706483,-0.20841,-0.08114,-2570.671782,50,1.711132,0.09186,-0.129678,0.242352,-1.164382,-0.17451,2.305125292,-0.12727
72,276.049,111.042,185.039,0,0,0,0.889,2.981,44.906,0.889,2.981,36.054,0.352938,0.440856,0.439911,0.411295,5.8077,0.3642,-2.775,6.4469,0.699149,-0.20068,-0.07749,-2387.925579,54,-0.925885,0.062792,0.143053,0.610946,-1.11042,0.11733,2.261570763,-0.12319
62,212.706,92.585,184.467,0,0,0,0.889,2.981,45.77,0.889,2.981,37.196,0.252267,0.339913,0.338969,0.313237,7.0139,-5.1769,5.1063,10.103,0.840976,-0.21238,-0.09826,-11518.54855,42,1.338761,3.337552,-1.465305,0.565946,-1.60422,-1.04558,7.031320219,-0.11412
60,218.228,92.746,188.125,0,0,0,0.889,2.981,45.651,0.889,2.981,37.827,0.259329,0.348713,0.347769,0.321952,-16.1602,2.2656,-0.6511,16.3312,0.50176,-0.21059,-0.10211,-6318.885494,43,-1.354589,-0.520897,-0.20904,-3.165079,-0.471139,0.457208,1.811856991,-0.10848
76,301.327,122.216,195.176,0,0,0,0.889,2.981,45.109,0.889,2.981,36.537,0.388404,0.481139,0.480195,0.449244,2.3065,-0.2498,4.0087,4.6317,0.63991,-0.18358,-0.05456,-1568.748049,58,0.880089,-0.021623,0.043064,1.832422,1.814664,-0.775264,2.766014829,-0.12902
136,273.132,115.816,190.313,0,0,0,0.889,2.981,45.544,0.889,2.981,37.754,0.345784,0.436208,0.435264,0.405744,6.4772,0.0912,3.0206,7.1475,0.654627,-0.19191,-0.06198,-1751.49564,54,1.632004,0.026794,0.016409,2.184698,2.141606,-0.390343,3.041435557,-0.12993
89,245.978,96.844,174.721,0,0,0,0.889,2.981,45.379,0.889,2.981,36.84,0.309919,0.392935,0.39199,0.366361,-7.2673,1.6297,-3.8761,8.396,0.538876,-0.19669,-0.10269,-6534.191193,48,0.416045,-0.534461,0.36432,-1.454347,-1.049731,0.33423,2.007329714,-0.094
105,272.282,110.457,189.466,0,0,0,0.889,2.981,45.423,0.889,2.981,36.801,0.344832,0.434854,0.43391,0.405236,-9.1558,-0.2913,-1.0291,9.218,0.72044,-0.19423,-0.0796,-2548.567747,54,0.550106,0.075061,0.057747,-0.696556,-1.271365,-0.500775,2.275937629,-0.11463
109,324.48,138.471,219.743,0,0,0,0.889,2.981,45.316,0.889,2.981,36.983,0.413628,0.518035,0.517091,0.480629,-6.1393,3.684,-2.0361,7.4437,0.278446,-0.17621,-0.05939,-2229.817187,62,-0.905738,-0.150472,0.155962,0.745157,0.79471,-0.276875,2.124192159,-0.11682
11,253.938,98.743,163.945,0,0,0,0.889,2.981,44.656,0.889,2.981,35.172,0.327725,0.40562,0.404676,0.380208,4.2032,0.0456,2.478,4.8795,0.987443,-0.20525,-0.06335,-1913.192879,50,-0.550372,0.071965,-0.284961,0.178031,-1.876967,-1.03183,2.850831951,-0.1419
44,296.107,111.734,181.321,0,0,0,0.889,2.981,44.886,0.889,2.981,35.859,0.386669,0.472821,0.471876,0.44355,-3.952,2.9765,-2.1741,5.4041,0.713962,-0.19458,-0.06667,-2290.662782,57,0.701781,-0.060952,-0.007026,-1.011248,0.831162,-0.285388,2.127487516,-0.12791
142,195.852,89.798,178.195,0,0,0,0.889,2.981,45.731,0.889,2.981,37.731,0.228388,0.313054,0.31211,0.287242,-10.3657,3.0677,0.673,10.831,0.717406,-0.2394,-0.10907,-6739.101683,40,1.634779,-0.35754,-0.092191,0.333291,1.01909,-0.41329,2.341813683,-0.13033
121,185.396,87.397,181.087,0,0,0,0.889,2.981,46.068,0.889,2.981,38.157,0.210352,0.296392,0.295448,0.270905,-4.2631,-4.8973,-2.3109,6.8919,0.877443,-0.21914,-0.09444,-11340.96978,38,-0.699306,2.969853,1.386676,0.691825,-2.289919,2.009667,7.567406983,-0.1247
22,200.767,83.763,165.928,0,0,0,0.889,2.981,45.185,0.889,2.981,35.872,0.242049,0.320886,0.319942,0.297242,-9.4552,7.2783,2.7064,12.2352,0.706758,-0.24238,-0.10815,-6441.915104,40,0.712266,-0.21463,-0.003079,-1.140305,-0.179819,0.500203,1.853225006,-0.13423
48,325.56,131.477,215.438,0,0,0,0.889,2.981,45.089,0.889,2.981,36.268,0.417396,0.519757,0.518813,0.484095,6.1111,0.9818,4.3548,7.568,0.537172,-0.18768,-0.04367,-1508.857886,61,0.498396,0.077546,0.058154,-1.226066,0.752503,-0.464184,1.971015752,-0.14401
123,211.507,94.308,188.716,0,0,0,0.889,2.981,46.11,0.889,2.981,38.311,0.248336,0.338001,0.337057,0.310479,2.6719,-1.5556,-0.1015,3.0934,0.933959,-0.20655,-0.07767,-11356.2279,42,0.50271,2.90723,-1.594637,-1.590686,-1.174052,-1.747775,6.139709467,-0.12888
88,249.711,100.252,184.233,0,0,0,0.889,2.981,45.307,0.889,2.981,36.683,0.311349,0.398884,0.39794,0.370904,-10.4227,-0.923,3.9206,11.1739,0.977763,-0.19274,-0.07151,-6211.291305,48,0.475516,0.036279,-0.229176,-0.869978,0.108177,1.188035,1.349330482,-0.12123
63,238.401,97.074,186.576,0,0,0,0.889,2.981,45.755,0.889,2.981,37.205,0.292213,0.380861,0.379917,0.353082,5.141,-3.3051,1.7236,6.3502,1.007257,-0.20273,-0.08135,-11173.51493,46,1.125473,3.457103,-1.127125,0.546969,-1.487831,-1.237499,7.017079977,-0.12138
5,190.062,81.884,167.754,0,0,0,0.889,2.981,46.003,0.889,2.981,36.919,0.224122,0.303827,0.302883,0.280281,-4.1926,4.8431,4.5291,7.8451,0.783056,-0.22057,-0.10439,-11241.81666,38,-2.847508,-2.448202,-0.972499,-0.570141,2.123479,-0.640574,6.854701655,-0.11618
49,322.459,131.332,211.122,0,0,0,0.889,2.981,45.167,0.889,2.981,36.4,0.414505,0.514816,0.513872,0.479459,3.5257,6.7956,-4.3854,8.8229,0.307098,-0.17852,-0.0698,-1831.737807,61,0.540156,-0.040659,-0.013454,-1.232644,0.661742,0.397267,2.032130451,-0.10872
75,275.667,111.881,188.874,0,0,0,0.889,2.981,45.352,0.889,2.981,36.485,0.350507,0.440247,0.439303,0.410134,-10.0376,0.2023,-0.7802,10.0699,0.714074,-0.19339,-0.07605,-2225.641361,54,0.368488,0.077346,0.053422,-0.916734,-1.241386,-0.473617,2.264929086,-0.11734
61,212.884,92.179,183.02,0,0,0,0.889,2.981,45.707,0.889,2.981,37.006,0.253237,0.340196,0.339252,0.31375,7.1917,-4.7018,1.603,8.7406,0.873618,-0.20947,-0.08968,-11158.22365,42,1.673678,2.815334,-1.305309,0.01627,-2.366933,-1.890779,7.513906028,-0.11979
135,248.412,106.508,184.555,0,0,0,0.889,2.981,45.755,0.889,2.981,37.724,0.309126,0.396814,0.39587,0.368218,-1.8794,-1.8403,1.3035,2.9357,0.839685,-0.2009,-0.07848,-2408.393902,50,1.283839,0.188991,0.039096,-0.119882,-1.138855,0.093249,2.344521837,-0.12242
51,218.994,89.346,171.025,0,0,0,0.889,2.981,45.176,0.889,2.981,35.889,0.268673,0.349933,0.348989,0.324878,-15.2591,3.8815,0.9611,15.7744,0.897857,-0.22534,-0.11652,-6120.873515,43,0.841337,-0.23042,0.007799,-0.823201,0.747466,0.357726,2.164072275,-0.10882
79,326.604,136.798,222.236,0,0,0,0.889,2.981,45.243,0.889,2.981,36.734,0.415829,0.521421,0.520476,0.484179,2.8662,7.7376,-4.3697,9.337,0.291713,-0.17515,-0.06932,-1906.886877,62,0.725035,-0.052913,-0.012569,-1.00771,0.758054,0.378288,2.077917271,-0.10583
92,210.693,94.689,187.838,0,0,0,0.889,2.981,45.832,0.889,2.981,37.484,0.247458,0.336706,0.335761,0.309292,6.83,-4.8337,4.3462,9.4289,0.84009,-0.20819,-0.09985,-11841.47427,42,0.818366,3.606082,-1.217823,0.494427,-1.404962,-1.235015,7.094086299,-0.10834
86,222.402,89.879,166.51,0,0,0,0.889,2.981,45.251,0.889,2.981,36.513,0.276249,0.355364,0.35442,0.330757,-10.5911,-4.9471,4.0354,12.3665,1.028974,-0.21685,-0.09835,-6196.062793,44,0.930709,0.065621,-0.017519,-0.914436,0.627883,0.261659,2.00918819,-0.1185
111,221.395,96.478,182.159,0,0,0,0.889,2.981,45.325,0.889,2.981,36.604,0.26721,0.35376,0.352816,0.326441,15.7203,-4.1666,-0.6318,16.2754,0.898307,-0.21075,-0.11616,-6518.950054,44,-1.232821,0.207068,0.00977,0.483551,-0.689861,0.339085,2.134220257,-0.09459
87,224.015,96.076,182.622,0,0,0,0.889,2.981,45.325,0.889,2.981,36.608,0.271166,0.357936,0.356991,0.33073,9.5886,6.6677,5.0564,12.7266,0.796268,-0.21962,-0.10797,-6556.357217,44,-0.85395,0.024839,-0.017656,0.901842,-0.770633,0.241224,2.085271434,-0.11165
93,236.808,101.353,196.176,0,0,0,0.889,2.981,45.817,0.889,2.981,37.447,0.285112,0.378322,0.377377,0.348982,5.1158,-1.0033,-1.1901,5.3474,0.933527,-0.19687,-0.07489,-11496.40715,46,1.239461,2.831917,-1.490875,-1.000933,-1.166036,-1.759355,6.081662738,-0.12198
69,258.261,104.304,182.586,0,0,0,0.889,2.981,44.864,0.889,2.981,35.929,0.325757,0.41251,0.411566,0.383932,7.0603,-5.4184,0.7057,8.9278,0.795459,-0.20194,-0.09517,-1572.029213,50,-0.770902,0.237629,-0.233924,0.384716,-1.179944,0.30728,2.313974802,-0.10677
46,297.29,119.616,196.063,0,0,0,0.889,2.981,45.03,0.889,2.981,36.188,0.38155,0.474706,0.473762,0.443239,3.421,0.5674,3.3636,4.8311,0.648185,-0.18829,-0.05731,-1493.598162,57,0.683609,-0.034757,0.058431,1.774417,1.699924,-0.807041,2.684790203,-0.13098
14,277.661,105.987,176.366,0,0,0,0.889,2.981,44.811,0.889,2.981,35.503,0.359627,0.443424,0.44248,0.415557,-3.1434,2.5272,-1.7572,4.3995,0.664693,-0.1983,-0.06667,-2251.373469,54,0.574604,-0.01267,-0.066059,-1.322579,0.434784,-0.101388,1.999933374,-0.13163
85,221.065,94.966,186.454,0,0,0,0.889,2.981,45.715,0.889,2.981,37.201,0.264644,0.353234,0.35229,0.326101,-10.01,-1.4958,-1.8415,10.2873,0.822242,-0.2043,-0.10191,-6393.988768,44,-0.1734,-0.209312,0.129257,-1.940646,-0.128932,0.097966,1.770898166,-0.10239
91,209.597,90.584,177.793,0,0,0,0.889,2.981,45.77,0.889,2.981,37.426,0.250482,0.334958,0.334014,0.309275,6.516,-5.4363,0.072,8.4863,1.022388,-0.20654,-0.09464,-11481.17844,42,0.923608,3.753312,0.615366,0.061477,-1.798471,-2.462579,7.898598535,-0.1119
112,221.604,96.358,184.112,0,0,0,0.889,2.981,45.396,0.889,2.981,36.841,0.266616,0.354093,0.353149,0.326706,-13.271,1.867,1.5054,13.486,0.707082,-0.21876,-0.1058,-6879.281985,44,1.161249,-0.251672,-0.050215,-0.26795,0.973812,-0.416702,2.246381947,-0.11296
106,298.559,122.761,196.219,0,0,0,0.889,2.981,45.186,0.889,2.981,36.854,0.383499,0.476729,0.475785,0.444633,3.3213,-0.8279,4.1297,5.3638,0.64401,-0.18372,-0.0576,-1891.6742,58,1.071215,-0.011436,0.033921,1.906579,1.943051,-0.620013,2.887537338,-0.12612
77,300.942,126.661,206.014,0,0,0,0.889,2.981,45.186,0.889,2.981,36.583,0.382642,0.480526,0.479582,0.446601,-3.0987,3.8118,0.7986,4.9769,0.350904,-0.18103,-0.05616,-1929.02968,58,-0.815994,-0.064063,0.063751,0.90654,0.728015,-0.325269,2.054725893,-0.12487
30,196.92,80.434,157.881,0,0,0,0.889,2.981,45.593,0.889,2.981,36.708,0.239741,0.314756,0.313811,0.292426,-5.4984,-8.3198,3.106,10.4451,0.788201,-0.21187,-0.14087,-6279.533547,40,-0.641798,-0.018525,0.129229,-2.338527,-0.534693,0.009021,1.847091797,-0.071
128,232.049,98.526,184.422,0,0,0,0.889,2.981,45.261,0.889,2.981,37.144,0.283113,0.370738,0.369793,0.342968,-9.5996,0.0917,5.0704,10.8568,0.855145,-0.22786,-0.09382,-1431.873444,46,1.781388,0.126061,0.002031,0.308293,-1.1221,-0.124359,2.299091265,-0.13404
